gene_id,sf1,sf2,sf3,sl1,sl2,sl3
PEQU_31495,3,11,14,0,0,0
PEQU_31494,0,0,0,0,0,0
PEQU_36449,58,6,56,27,24,15
PEQU_31499,9,17,14,5,2,0
PEQU_31498,0,28,4,0,8,0
PEQU_33433,0,0,0,0,0,0
PEQU_33437,0,0,0,0,0,0
PEQU_33435,193,288,242,1444,1628,1456
PEQU_33434,1385,1367,1023,3623,3929,3368
PEQU_26952,1445,1716,1489,1835,1829,1467
PEQU_26950,16,10,7,14,9,24
PEQU_26956,3858,8946,4381,20986,21395,19041
PEQU_28499,0,0,0,0,0,0
PEQU_39374,914,1304,776,1109,838,688
PEQU_39375,6,2,3,0,0,0
PEQU_39372,0,5,0,4,4,7
PEQU_39373,5,4,2,10,6,10
PEQU_39370,262,486,412,1466,1361,1118
PEQU_28491,282,359,258,380,432,438
PEQU_05711,0,0,0,0,0,0
PEQU_28493,0,0,0,0,0,0
PEQU_28492,624,765,459,316,396,386
PEQU_28495,486,718,390,754,849,531
PEQU_39378,705,691,209,522,518,333
PEQU_39379,353,401,580,517,698,481
PEQU_31145,71,443,59,2853,3324,2782
PEQU_31144,0,0,0,0,0,0
PEQU_18366,623,553,392,1211,1020,1520
PEQU_18367,177,302,367,591,556,446
PEQU_18360,754,985,502,2430,2522,2330
PEQU_18361,0,0,0,6,0,0
PEQU_18362,345,410,342,982,1335,1293
PEQU_18363,880,769,801,1951,1797,2560
PEQU_31148,0,0,0,0,0,0
PEQU_41748,62,134,85,321,392,346
PEQU_41749,0,0,0,40,65,41
PEQU_41744,10,10,21,37,28,10
PEQU_41745,20,47,22,21,43,53
PEQU_41746,3,3,8,2,0,0
PEQU_41747,528,410,320,960,1120,652
PEQU_41740,203,586,80,31,25,43
PEQU_41741,84,124,84,351,375,340
PEQU_41742,0,0,0,0,0,0
PEQU_41743,4738,5999,3770,3305,3829,3274
PEQU_00236,0,0,0,0,0,0
PEQU_00235,33,56,33,83,149,93
PEQU_05602,8,72,10,38,41,28
PEQU_37792,14,8,2,2,17,32
PEQU_37793,167,395,332,345,325,378
PEQU_37790,703,1556,1015,1401,1462,1131
PEQU_37791,2,22,2,30,47,40
PEQU_05609,0,0,0,0,0,0
PEQU_05608,0,12,12,0,4,0
PEQU_00239,0,2,2,1,0,0
PEQU_00238,0,0,0,0,0,0
PEQU_37428,128,52,50,0,0,4
PEQU_37429,0,0,0,0,0,0
PEQU_37420,0,0,0,0,0,6
PEQU_37421,0,0,0,11,9,8
PEQU_37422,970,1264,987,1196,1333,1092
PEQU_37423,721,916,654,498,521,439
PEQU_37424,0,0,0,0,0,0
PEQU_37427,2,8,0,1,1,0
PEQU_35499,0,0,0,0,0,0
PEQU_35496,1084,1351,849,569,526,502
PEQU_35494,917,930,701,1068,1102,1037
PEQU_35493,656,988,576,170,177,123
PEQU_35492,1666,2443,2225,2851,3084,3074
PEQU_35491,397,345,402,867,817,564
PEQU_35490,0,0,6,0,0,0
PEQU_05452,0,0,0,0,0,0
PEQU_19549,209,289,178,134,140,162
PEQU_19548,86,103,39,121,214,122
PEQU_19547,1051,1557,841,5219,5192,4598
PEQU_19546,2,0,3,0,8,0
PEQU_19543,0,0,0,0,0,0
PEQU_19542,0,0,0,0,0,0
PEQU_19541,356,543,335,343,401,267
PEQU_19540,450,493,362,192,214,191
PEQU_03764,1,0,0,119,97,79
PEQU_03765,131,178,104,135,143,126
PEQU_03766,0,0,0,0,0,0
PEQU_03767,234,315,187,262,268,221
PEQU_03760,42,52,39,37,70,37
PEQU_03762,15,4,8,25,13,6
PEQU_03763,138,205,143,4919,5332,4364
PEQU_03768,45,46,36,27175,30894,23272
PEQU_03769,39,21,40,0,4,4
PEQU_04291,267,291,190,188,157,210
PEQU_02496,0,0,0,0,0,4
PEQU_02490,0,0,0,0,0,0
PEQU_01618,0,0,0,0,0,0
PEQU_38907,0,0,0,0,0,0
PEQU_01616,767,849,502,917,525,665
PEQU_01617,0,0,0,0,0,0
PEQU_01614,4,6,0,0,0,1
PEQU_01615,1,6,0,0,2,2
PEQU_01612,0,0,3,3,6,4
PEQU_04293,47,72,98,50,45,79
PEQU_01610,117,72,136,104,110,62
PEQU_01611,8,17,3,7,14,9
PEQU_04268,129,230,99,172,186,166
PEQU_38958,14,12,23,20,42,21
PEQU_04260,6,8,16,6,0,0
PEQU_38950,0,0,0,4,7,5
PEQU_38953,231,358,182,447,445,324
PEQU_04263,0,0,0,0,0,0
PEQU_38955,60,66,122,58,51,48
PEQU_38954,32,78,27,69,46,53
PEQU_04266,51,66,34,104,92,70
PEQU_04267,0,0,0,0,3,0
PEQU_07516,0,0,0,0,0,0
PEQU_07515,9,27,0,1637,1563,1173
PEQU_07514,0,0,0,0,0,0
PEQU_07513,2011,3146,1911,3241,2846,2345
PEQU_07512,2859,3969,2369,3167,3175,2654
PEQU_07511,1059,1854,1500,7638,8063,6442
PEQU_07510,236,167,89,212,199,161
PEQU_15336,159,222,129,95,135,88
PEQU_27850,0,0,0,0,0,0
PEQU_27851,0,0,0,0,0,0
PEQU_27853,87,171,207,194,220,151
PEQU_27855,0,0,0,0,0,0
PEQU_27858,2,4,1,0,0,0
PEQU_27859,6,68,7,24,35,16
PEQU_18384,0,0,0,0,0,0
PEQU_18385,1390,2102,1528,1544,1555,1323
PEQU_36711,877,1262,1142,2616,2718,2437
PEQU_36710,0,16,6,3,8,10
PEQU_36713,365,585,584,972,1082,909
PEQU_36712,513,736,482,1035,918,772
PEQU_02149,45,65,59,247,354,198
PEQU_02148,300,165,181,278,349,338
PEQU_02147,630,906,527,452,562,589
PEQU_02146,374,443,349,213,206,213
PEQU_02145,0,0,0,0,0,0
PEQU_02144,263,346,408,3590,3302,2731
PEQU_02143,0,0,0,0,0,0
PEQU_02142,30,57,78,97,134,100
PEQU_02141,0,0,0,0,0,0
PEQU_02140,69,103,97,153,123,155
PEQU_13149,6,71,17,0,0,0
PEQU_13145,630,1329,683,2257,2435,2002
PEQU_13147,935,1334,912,2212,1749,1457
PEQU_13146,112,49,42,16,17,20
PEQU_13141,364,801,703,3429,3422,2809
PEQU_13142,1820,2812,1284,1274,1367,1277
PEQU_06644,873,1353,1065,1629,1653,1414
PEQU_06645,7,17,17,53,53,58
PEQU_06646,1057,834,766,6555,7940,5960
PEQU_06647,5797,9231,11428,11856,13860,12659
PEQU_06640,5,13,12,11,1,7
PEQU_06641,6,13,2,11,17,13
PEQU_06642,0,0,0,0,0,0
PEQU_06643,0,0,0,0,0,0
PEQU_06648,796,4329,1984,1786,2089,1797
PEQU_06649,20,72,41,11,2,5
PEQU_33129,0,0,0,0,0,0
PEQU_24634,0,0,0,0,0,0
PEQU_20006,6,11,4,10,13,7
PEQU_20007,429,780,669,756,792,729
PEQU_20004,574,939,759,1052,1238,878
PEQU_20001,0,0,0,8,37,26
PEQU_15420,21,39,32,16,9,18
PEQU_15422,3514,4384,2956,3680,3969,3288
PEQU_15424,4,18,10,0,5,0
PEQU_15425,132,274,234,11,707,29
PEQU_15426,0,0,0,0,0,0
PEQU_15427,144,156,96,0,0,0
PEQU_15428,261,303,131,82,128,39
PEQU_15429,199,463,287,135,120,114
PEQU_19934,0,0,0,0,0,0
PEQU_19935,0,0,0,0,0,0
PEQU_19932,0,0,0,8,0,20
PEQU_19933,0,0,0,0,0,0
PEQU_19930,0,0,0,0,0,0
PEQU_23037,0,0,0,0,0,0
PEQU_23033,247,282,279,302,373,320
PEQU_23030,1332,2510,1787,703,675,735
PEQU_27901,6,4,0,0,0,0
PEQU_22531,1463,2249,1315,14063,14852,12989
PEQU_22533,272,493,277,77,63,121
PEQU_22534,20,9,12,0,0,0
PEQU_22537,35,52,91,0,0,0
PEQU_22538,44,107,158,0,158,0
PEQU_22539,26,29,79,0,4,4
PEQU_21841,309,302,172,1379,1427,1300
PEQU_21840,523,463,527,27548,33743,29250
PEQU_21843,135,150,188,185,178,197
PEQU_21842,0,6,1,2,9,7
PEQU_21845,4,3,0,19,28,30
PEQU_21844,359,607,532,1337,1479,1369
PEQU_21847,0,0,0,0,0,0
PEQU_21846,4,0,0,0,0,2
PEQU_21849,732,1072,909,1259,1334,1240
PEQU_17466,337,701,542,2521,2798,2771
PEQU_00174,0,0,0,0,0,0
PEQU_00175,91,135,94,587,526,701
PEQU_00176,0,0,0,3,0,0
PEQU_00177,0,0,0,0,0,0
PEQU_00170,468,773,632,761,769,709
PEQU_00171,193,147,96,52,65,60
PEQU_00172,2092,2117,1691,1282,1326,1177
PEQU_00173,753,934,573,738,759,694
PEQU_13969,0,0,0,0,0,0
PEQU_13968,139,219,180,145,136,113
PEQU_13967,2575,3181,1736,715,776,568
PEQU_13966,111,181,153,202,156,206
PEQU_13965,1800,2843,2242,2490,2917,2642
PEQU_13964,0,0,2,2,0,3
PEQU_13963,277,274,286,4186,5470,4591
PEQU_13962,151,162,143,7555,8414,6517
PEQU_13961,547,1139,907,6988,8026,6434
PEQU_13960,902,868,684,991,741,802
PEQU_24103,310,448,306,1703,1935,1563
PEQU_16302,3,3,5,24,23,15
PEQU_16303,338,446,272,659,858,768
PEQU_16307,0,0,0,4,8,13
PEQU_16308,258,182,136,6072,6071,5162
PEQU_16309,1415,1619,978,520,517,502
PEQU_24101,7,18,4,32,38,32
PEQU_22397,75,79,64,128,162,209
PEQU_10201,3166,4583,3031,6923,6990,5766
PEQU_00255,3,7,11,61,69,46
PEQU_24104,344,455,369,1154,1161,1060
PEQU_19388,149,248,211,274,327,187
PEQU_19385,14,16,12,674,655,414
PEQU_00258,27,38,28,333,329,231
PEQU_20829,281,438,545,718,760,583
PEQU_09449,0,2,0,4,0,4
PEQU_09448,648,575,540,504,399,506
PEQU_20820,0,0,0,15,0,0
PEQU_20821,0,0,0,0,0,0
PEQU_20822,47,47,0,36,18,0
PEQU_09440,0,1,0,2,0,2
PEQU_09447,2040,2905,2348,4211,4312,3861
PEQU_20825,94,151,84,118,209,222
PEQU_20826,148,120,57,77,110,60
PEQU_09444,0,0,0,1,5,2
PEQU_08507,0,0,0,0,0,0
PEQU_29445,2461,3563,2162,1901,1938,1735
PEQU_06867,6,3,4,21,14,0
PEQU_16876,0,0,0,0,0,0
PEQU_16874,122,138,106,297,325,231
PEQU_16875,0,0,0,0,0,0
PEQU_16872,0,0,0,0,0,0
PEQU_16873,0,0,0,0,0,0
PEQU_16870,0,0,0,0,0,0
PEQU_16871,0,0,0,0,0,0
PEQU_06365,1817,3629,2372,2964,2919,2645
PEQU_06364,2300,1449,1211,17466,18820,16903
PEQU_25379,0,0,0,0,0,0
PEQU_11949,375,157,233,580,508,743
PEQU_31302,0,0,0,0,0,0
PEQU_31301,962,1091,838,2097,2034,1789
PEQU_10096,2722,2869,1663,2389,2369,2102
PEQU_10097,229,607,281,199,209,176
PEQU_10094,1540,1654,1792,1853,1852,1674
PEQU_10095,2392,2701,1743,2359,2105,1975
PEQU_10092,177,254,249,197,251,223
PEQU_10093,20,30,22,35,95,79
PEQU_10091,200,349,160,8,5,23
PEQU_25953,0,0,0,0,0,0
PEQU_25957,0,0,0,0,0,0
PEQU_25959,0,0,0,0,0,0
PEQU_25958,0,0,0,0,0,0
PEQU_37448,0,0,0,36,35,35
PEQU_10328,1306,3427,1511,50,71,44
PEQU_10329,379,434,276,745,879,713
PEQU_37449,4,0,0,125,155,119
PEQU_10320,0,0,0,4,3,0
PEQU_10322,414,651,718,858,893,827
PEQU_10324,0,0,0,0,0,0
PEQU_14438,0,0,0,0,0,0
PEQU_14439,0,13,21,29,28,12
PEQU_24026,0,0,0,0,0,0
PEQU_24023,0,0,0,0,0,0
PEQU_14430,0,0,0,0,0,0
PEQU_14431,19777,37372,17254,5990,7325,6958
PEQU_14432,420,625,849,2164,1943,1731
PEQU_14433,9469,6060,4702,5533,5417,4577
PEQU_14434,0,0,0,0,0,0
PEQU_14435,117,124,66,41,32,53
PEQU_14436,652,1259,926,883,967,881
PEQU_14437,0,0,0,0,0,0
PEQU_00782,0,0,0,0,0,0
PEQU_37446,267,935,346,16,47,22
PEQU_37447,269,613,183,16,38,21
PEQU_14315,5704,9270,7282,3174,3261,2694
PEQU_37444,11,35,18,46,50,20
PEQU_37445,0,0,0,2,0,0
PEQU_30951,0,0,0,0,0,0
PEQU_11058,13634,34533,17533,2701,3489,2872
PEQU_30953,0,0,0,0,0,0
PEQU_30952,0,0,0,0,0,0
PEQU_30955,35,51,22,8,0,9
PEQU_30954,1833,1929,1454,1604,2101,1427
PEQU_30957,3498,4417,2952,479,552,513
PEQU_30956,1176,2003,2144,3369,3522,3054
PEQU_11051,0,0,0,0,0,0
PEQU_30958,752,703,347,502,515,423
PEQU_11052,15,37,50,37,37,38
PEQU_11057,1096,1536,966,879,1179,962
PEQU_11056,0,0,0,0,0,0
PEQU_15749,80,214,181,1182,901,827
PEQU_15748,70,39,56,35,28,40
PEQU_15741,590,658,310,426,429,397
PEQU_15740,541,659,565,855,879,772
PEQU_15743,561,2735,1471,152,192,106
PEQU_15742,3435,5818,4304,3028,3315,2547
PEQU_15745,0,0,0,0,0,0
PEQU_15747,381,1150,563,523,717,581
PEQU_15746,25,60,33,29,54,31
PEQU_06090,0,3,6,0,0,0
PEQU_33213,0,0,0,0,0,0
PEQU_33212,0,0,0,0,0,0
PEQU_26378,1604,2016,1107,745,917,769
PEQU_26379,0,0,0,0,0,0
PEQU_33217,2,0,2,0,0,0
PEQU_33216,0,0,0,0,0,0
PEQU_33215,0,0,0,0,0,0
PEQU_33214,0,0,0,0,0,0
PEQU_15078,2,2,0,0,0,0
PEQU_26376,0,0,0,0,0,0
PEQU_26377,1399,2075,1460,1645,1715,1315
PEQU_06288,3,2,0,5,0,0
PEQU_02782,2800,3866,2418,4339,4396,3428
PEQU_29063,470,574,515,4552,5244,4561
PEQU_29061,10,10,8,13,10,10
PEQU_29060,0,0,0,0,0,0
PEQU_05399,5244,6516,3972,5967,5897,5625
PEQU_05398,45,36,48,24,35,42
PEQU_05393,932,1356,1080,2032,2265,2125
PEQU_05392,67,159,161,291,315,333
PEQU_05391,287,171,166,346,306,334
PEQU_05390,10,24,0,0,3,2
PEQU_05397,0,0,2,0,0,2
PEQU_05396,0,0,10,0,0,0
PEQU_05395,497,384,206,177,216,166
PEQU_05394,9,7,21,12,8,5
PEQU_29398,0,0,0,0,0,0
PEQU_29395,0,0,0,0,0,0
PEQU_29397,203,310,183,224,214,203
PEQU_29396,0,0,0,0,5,0
PEQU_29392,53,103,102,118,139,109
PEQU_32623,1781,1654,1372,1637,1831,1709
PEQU_32625,748,492,472,297,302,252
PEQU_32624,0,0,0,0,0,0
PEQU_32626,73,135,140,314,365,356
PEQU_38748,5,21,9,51,50,46
PEQU_38745,158,113,103,181,142,117
PEQU_38746,818,991,797,944,965,793
PEQU_38747,1895,1877,1192,2370,1922,1755
PEQU_38740,201,377,366,452,383,305
PEQU_38743,59,140,59,74,71,53
PEQU_30173,0,0,0,0,0,0
PEQU_30170,57,75,51,23,32,37
PEQU_30176,0,0,0,0,0,0
PEQU_30851,0,0,0,0,0,0
PEQU_29939,38,30,0,20,0,4
PEQU_29931,103,218,141,63,96,76
PEQU_29930,630,1011,530,906,894,592
PEQU_29933,3,13,9,0,0,0
PEQU_29932,186,375,166,96,179,103
PEQU_29935,6,15,15,0,0,0
PEQU_29934,12978,20211,11910,5088,5563,4935
PEQU_29937,129,229,198,218,241,247
PEQU_29936,0,0,0,0,0,0
PEQU_04448,1021,894,529,528,536,365
PEQU_04449,46,51,45,143,156,114
PEQU_04440,2771,3245,1847,31529,36461,29915
PEQU_04441,0,0,0,0,0,0
PEQU_04442,262,323,357,844,979,682
PEQU_04443,392,409,298,281,258,233
PEQU_04445,0,0,0,4,13,4
PEQU_04446,0,0,0,0,0,0
PEQU_04447,243,205,144,123,101,62
PEQU_08141,1373,2118,1742,2003,1936,1602
PEQU_08140,1658,2676,1816,1578,1451,1228
PEQU_08143,0,0,0,0,0,0
PEQU_08145,24,90,62,451,399,399
PEQU_08147,0,0,0,0,0,0
PEQU_08146,3,4,0,4,14,8
PEQU_08148,225,180,147,439,589,426
PEQU_36634,75,200,195,996,1168,956
PEQU_36630,3,0,0,6,4,12
PEQU_36631,220,297,166,373,390,328
PEQU_36638,746,1005,539,641,553,533
PEQU_18535,0,0,0,0,0,0
PEQU_18537,0,0,0,0,0,0
PEQU_18536,0,0,0,0,0,0
PEQU_18531,0,0,0,0,0,0
PEQU_18530,526,581,676,1285,1140,1079
PEQU_18532,549,626,764,468,564,400
PEQU_18539,21,97,40,0,0,0
PEQU_18538,768,907,655,1060,1121,999
PEQU_00372,2539,3950,2710,21408,24633,19600
PEQU_00373,15,31,19,91,63,48
PEQU_00370,0,0,0,0,0,0
PEQU_00371,0,0,4,0,0,0
PEQU_00376,5754,6899,4366,6175,5943,5308
PEQU_00377,11,43,17,22,36,27
PEQU_00374,109,263,134,137,189,154
PEQU_00375,457,695,374,318,343,278
PEQU_00378,0,0,0,0,0,0
PEQU_00379,594,356,429,477,525,460
PEQU_40466,5,0,4,0,1,0
PEQU_40467,8,17,12,30,26,25
PEQU_05474,131,150,116,241,319,201
PEQU_05475,937,1494,1333,3157,3452,2842
PEQU_40462,140,196,178,421,436,363
PEQU_40463,13,7,0,0,0,0
PEQU_40461,13,5,12,2,7,26
PEQU_40468,13,8,4,0,6,4
PEQU_40469,0,0,0,0,0,0
PEQU_03135,2,0,0,0,8,0
PEQU_03134,0,0,0,0,0,0
PEQU_03137,562,626,340,546,455,405
PEQU_03136,36,92,65,45,55,44
PEQU_03131,710,610,381,142,157,145
PEQU_03132,1396,2393,2892,2284,2066,1888
PEQU_03139,24,25,7,59,41,48
PEQU_02848,1247,3553,1747,2029,1840,1511
PEQU_02847,106,145,102,433,552,441
PEQU_02844,545,572,373,643,578,499
PEQU_02845,103,69,43,0,0,0
PEQU_02842,295,322,400,546,546,434
PEQU_02840,0,0,0,0,0,0
PEQU_02841,0,0,0,0,0,0
PEQU_19668,8,1,4,0,2,2
PEQU_19669,0,9,4,0,0,4
PEQU_19662,409,777,508,123,144,175
PEQU_19663,0,0,0,0,0,0
PEQU_19660,87,140,51,126,89,113
PEQU_19661,0,2,2,0,0,0
PEQU_19666,2241,2943,2325,2678,2827,2426
PEQU_19667,2382,2803,2758,2391,2708,2397
PEQU_19664,61,35,62,37,26,75
PEQU_03251,2,0,1,4,2,0
PEQU_04200,857,1246,1065,2323,2514,2103
PEQU_20037,4280,8560,6091,16752,15978,13092
PEQU_04201,10777,14286,6483,19246,19546,13957
PEQU_04206,360,750,485,569,606,471
PEQU_03255,0,0,0,0,0,0
PEQU_04204,178,328,157,180,202,197
PEQU_03257,0,0,0,0,0,0
PEQU_02268,0,0,0,0,0,0
PEQU_02269,52,52,73,121,121,111
PEQU_04801,50,23,33,17,0,6
PEQU_02262,386,427,220,162,170,142
PEQU_02263,1717,2147,1814,1547,1345,1414
PEQU_02260,109,144,129,160,181,191
PEQU_02261,144,239,218,193,205,147
PEQU_02266,633,975,1040,3616,4293,3837
PEQU_02267,4396,9465,5771,1453,1528,1746
PEQU_02264,342,816,672,1277,1507,1426
PEQU_02265,996,2234,2801,4840,5178,4456
PEQU_12179,200,446,259,338,256,309
PEQU_12178,0,0,0,0,0,0
PEQU_12173,16,18,4,3,18,12
PEQU_12172,0,0,0,0,0,0
PEQU_01405,3,5,4,19,10,5
PEQU_12170,1328,1831,1679,1568,1653,1382
PEQU_01402,175,285,187,270,246,212
PEQU_01401,129,209,251,264,194,170
PEQU_12174,375,594,320,412,412,339
PEQU_04806,0,0,0,0,0,0
PEQU_20039,370,238,178,65,83,62
PEQU_20038,0,0,0,8,12,6
PEQU_07724,2,6,15,26,18,20
PEQU_07725,0,0,0,0,0,0
PEQU_07726,346,358,240,52,30,16
PEQU_07727,967,647,527,390,484,389
PEQU_07723,208,640,210,90,97,158
PEQU_07728,946,912,763,699,750,724
PEQU_07729,4218,3969,2862,10,12,23
PEQU_21255,33,24,6,0,0,7
PEQU_21256,706,781,683,1037,984,855
PEQU_21250,0,0,0,0,0,0
PEQU_14638,0,9,2,23,16,11
PEQU_14639,4,8,13,32,17,26
PEQU_14636,386,823,621,2807,2579,2369
PEQU_14637,13,27,8,73,15,28
PEQU_14635,3,0,0,0,0,0
PEQU_14632,4,3,2,1,14,6
PEQU_14633,0,0,0,0,0,0
PEQU_14631,5,9,0,0,0,0
PEQU_18984,252,312,207,202,185,142
PEQU_18985,2244,5043,3708,3393,3982,3406
PEQU_18986,0,0,0,0,0,0
PEQU_18987,8,0,0,8,0,12
PEQU_18980,37,110,68,139,164,79
PEQU_18981,6,1,0,12,6,6
PEQU_18982,358,442,242,350,321,306
PEQU_18983,191,197,205,231,176,200
PEQU_14180,1978,2929,2277,3057,3217,2820
PEQU_14181,20,82,231,309,379,337
PEQU_14182,410,795,595,590,656,536
PEQU_14183,895,1247,982,909,927,873
PEQU_14184,7,6,2,32,16,5
PEQU_14185,4262,6341,6192,5560,6381,5460
PEQU_14186,0,0,0,0,0,0
PEQU_14187,0,0,0,0,0,0
PEQU_14188,6432,8434,7361,12879,10432,10958
PEQU_14189,33,39,32,56,43,30
PEQU_15589,70,103,103,557,679,407
PEQU_15588,164,152,193,106333,121478,103638
PEQU_15587,1784,3041,2024,1593,1684,1475
PEQU_15586,124,74,79,78,126,109
PEQU_15585,301,278,140,226,214,216
PEQU_15584,4,19,7,23,2,0
PEQU_15583,147,88,105,129,110,122
PEQU_15582,548,446,365,2489,2452,2357
PEQU_15581,0,0,0,4,7,4
PEQU_15580,0,0,0,0,0,0
PEQU_20619,338,486,297,358,274,269
PEQU_20618,1039,1315,711,1682,1812,1360
PEQU_20617,1,1,0,0,0,0
PEQU_20616,638,1288,813,573,725,646
PEQU_20615,650,1708,1167,2048,2493,2315
PEQU_20611,0,0,0,0,0,0
PEQU_23090,0,0,0,0,0,0
PEQU_01182,295,620,357,1453,1638,1223
PEQU_01183,2512,3034,1651,902,808,773
PEQU_01181,17,48,44,44,24,25
PEQU_25557,0,0,0,32,42,19
PEQU_25555,461,783,1019,870,901,1001
PEQU_25554,86,186,133,91,160,120
PEQU_25553,338,210,224,58,104,64
PEQU_25552,6,9,4,24,31,7
PEQU_25551,0,0,3,3,3,8
PEQU_25550,237,260,226,220,173,153
PEQU_25559,93,217,121,743,527,478
PEQU_12915,709,833,958,1915,1937,1627
PEQU_12914,28,61,56,39,90,64
PEQU_12917,7702,12213,9911,33649,30457,26190
PEQU_12916,66,78,74,122,134,121
PEQU_12911,30,55,77,99,112,110
PEQU_12910,126,227,140,105,120,120
PEQU_12913,0,4,3,0,0,3
PEQU_12912,78,168,49,591,726,509
PEQU_12918,888,3956,1434,380,279,697
PEQU_15272,0,0,0,0,0,0
PEQU_11460,3,11,1,3,3,6
PEQU_11461,4,9,1,2,4,3
PEQU_11462,2458,3868,2151,105,108,295
PEQU_11466,0,0,8,142,105,247
PEQU_11467,2660,3397,2344,6169,4331,4418
PEQU_11468,10,35,36,45,45,26
PEQU_11469,687,843,622,2426,2484,2090
PEQU_27348,0,0,0,0,0,0
PEQU_27349,1592,5361,3393,8198,6322,6767
PEQU_27344,0,0,0,0,0,0
PEQU_27345,819,1059,774,1425,1371,1284
PEQU_27346,2,0,3,2,3,0
PEQU_27347,2332,3561,2499,5935,6450,5051
PEQU_27340,9,42,31,31,45,31
PEQU_27341,120,212,143,0,7,28
PEQU_27342,1274,2010,1541,1582,1619,1503
PEQU_27343,827,1667,1055,1736,1765,1537
PEQU_24604,18,63,55,138,112,73
PEQU_24605,0,0,0,0,0,0
PEQU_24607,13,10,8,4,4,2
PEQU_33114,1959,578,1450,183,195,197
PEQU_24601,22,28,32,38,34,42
PEQU_33116,58,94,106,257,218,234
PEQU_33117,34,52,29,90,70,47
PEQU_33118,312,569,648,757,849,814
PEQU_12477,1477,1449,1123,337,310,338
PEQU_12738,84,212,169,418,384,328
PEQU_26769,535,794,607,497,528,396
PEQU_26768,0,0,0,0,0,0
PEQU_26761,304,363,286,568,669,596
PEQU_16111,63,84,109,377,334,366
PEQU_16110,0,0,0,0,0,2
PEQU_16112,36,30,19,62,35,21
PEQU_16115,66,104,68,100,115,69
PEQU_16117,0,0,0,0,0,0
PEQU_16116,0,0,0,0,0,0
PEQU_16119,425,474,367,484,447,361
PEQU_16118,49,44,55,0,30,0
PEQU_33602,4625,4933,3258,3860,3893,3538
PEQU_33603,600,452,357,1338,1316,1046
PEQU_38652,23,21,15,73,78,73
PEQU_38653,14,107,17,0,2,5
PEQU_38650,8,54,39,65,69,33
PEQU_34467,0,0,7,0,1,0
PEQU_36849,988,1364,643,87,116,100
PEQU_26526,809,1399,671,655,851,708
PEQU_25232,0,0,0,0,0,0
PEQU_25233,0,0,0,0,0,0
PEQU_25231,0,0,0,0,0,0
PEQU_31819,0,0,0,4,0,0
PEQU_25234,454,520,308,368,414,397
PEQU_25235,0,0,0,0,0,0
PEQU_25238,842,796,581,2046,2031,1677
PEQU_26524,376,566,406,672,983,715
PEQU_23416,0,0,0,0,0,0
PEQU_36847,518,1406,1324,1369,1392,1419
PEQU_36840,379,548,326,257,428,427
PEQU_09182,278,536,406,989,1224,949
PEQU_09183,9917,17491,11343,17569,16880,13210
PEQU_09180,1604,1778,1292,1133,992,980
PEQU_09181,291,288,338,448,465,475
PEQU_09186,184,240,231,619,408,470
PEQU_09187,307,455,334,468,624,594
PEQU_09184,939,1478,908,859,893,965
PEQU_09185,107,406,220,4,0,2
PEQU_09188,1292,1619,1066,1191,1132,960
PEQU_09189,0,0,2,0,4,0
PEQU_41137,0,0,0,0,0,0
PEQU_41135,1277,1830,2080,2473,2468,2441
PEQU_41134,0,0,0,0,0,0
PEQU_41132,1360,1660,987,1244,1351,1081
PEQU_41131,122,226,172,170,211,133
PEQU_41130,193,161,101,4,14,5
PEQU_41139,0,0,0,0,0,0
PEQU_41138,0,0,0,0,0,0
PEQU_21379,0,0,0,0,0,0
PEQU_24181,0,0,0,0,0,0
PEQU_27787,0,0,0,0,0,0
PEQU_24187,0,4,3,0,0,0
PEQU_24186,6,7,0,0,0,0
PEQU_24185,0,0,0,0,0,0
PEQU_24189,318,487,488,618,719,598
PEQU_27789,0,0,0,0,0,0
PEQU_40664,94,122,54,1308,1372,1277
PEQU_40665,4,2,7,0,0,0
PEQU_40666,0,4,4,0,5,0
PEQU_40667,29,83,73,2418,2888,2491
PEQU_40660,0,1,5,0,0,0
PEQU_40661,48,29,62,65,52,44
PEQU_40662,86,118,126,240,276,195
PEQU_40668,142,197,339,71,46,51
PEQU_40669,0,0,0,0,0,0
PEQU_32049,132,167,178,272,378,219
PEQU_32048,229,407,271,401,370,380
PEQU_32041,204,195,181,71,96,100
PEQU_32040,768,577,216,366,399,290
PEQU_32043,319,149,150,216,105,145
PEQU_32045,0,0,0,0,0,0
PEQU_32044,0,0,0,0,0,0
PEQU_32047,1535,1247,1007,1331,1407,1208
PEQU_32046,0,0,0,0,0,0
PEQU_12842,0,0,0,0,0,0
PEQU_37178,1084,1051,771,1088,1158,988
PEQU_37179,19,26,8,15,14,15
PEQU_37174,0,0,0,0,0,0
PEQU_37175,74,152,68,152,139,108
PEQU_37172,103,185,99,501,619,439
PEQU_37173,661,971,936,640,693,557
PEQU_37170,0,2,4,19,26,22
PEQU_37171,4,3,0,20,34,28
PEQU_13797,0,0,0,0,0,0
PEQU_40383,1271,2154,1661,2357,2090,1686
PEQU_40380,0,0,0,0,0,0
PEQU_37828,0,0,0,0,0,0
PEQU_37829,11,24,4,0,5,0
PEQU_37824,0,0,0,0,0,0
PEQU_37825,57,108,49,164,180,148
PEQU_37827,97,145,119,880,945,857
PEQU_37820,636,627,694,731,631,588
PEQU_37821,0,0,0,0,0,0
PEQU_37822,475,398,247,1430,1716,1394
